Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Run Cadence,Max Run Cadence,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2019-03-25 16:40:18,false,"Shawnee Running","5.01","444","00:42:55","151","182","174","188","8:34","6:51","98","136","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.15.7","6","0.0","00:41:52","00:47:52","765","904"
Running,2019-03-20 16:33:33,false,"Shawnee Running","5.01","481","00:43:53","157","185","170","186","8:46","7:07","96","135","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.92.3","6","0.0","00:43:00","00:46:42","762","906"
Running,2019-03-18 16:48:15,false,"Shawnee - Running","5.00","484","00:42:49","161","183","172","186","8:34","6:51","93","135","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.49","6","0.0","00:42:10","00:45:27","764","906"
Running,2019-03-11 17:16:35,false,"Shawnee - Running","5.00","517","00:43:10","169","191","172","186","8:37","7:32","117","157","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.16.8","6","0.0","00:42:11","00:45:38","763","905"
Running,2019-03-08 16:41:28,false,"Shawnee - Running","4.01","391","00:34:21","163","184","172","186","8:34","6:47","115","133","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.64.3","5","0.0","00:33:39","00:36:12","781","905"
Running,2019-03-01 16:23:40,false,"Shawnee - Running","6.01","580","00:51:56","160","187","174","190","8:39","6:09","105","144","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.30.3","7","0.0","00:51:01","00:54:50","761","905"
Running,2019-02-25 16:06:26,false,"Shawnee Running","5.01","485","00:44:14","158","186","172","190","8:50","6:41","120","144","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:10.32.8","6","0.0","00:43:24","00:48:38","763","905"
Running,2019-02-19 16:27:23,false,"Shawnee Running","5.00","504","00:44:59","161","182","170","186","9:00","7:26","118","146","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:43.53.9","6","0.0","00:44:11","00:47:05","763","906"
Running,2019-02-12 16:56:28,false,"Shawnee Running","4.28","411","00:37:55","155","183","170","186","8:52","7:04","122","145","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:10.02","5","0.0","00:37:15","00:40:47","772","906"
Running,2019-02-04 16:26:27,false,"Shawnee Running","5.01","470","00:42:58","157","185","172","188","8:35","6:55","104","142","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","07:58.42.4","6","0.0","00:42:15","00:45:54","763","905"
Running,2019-01-25 16:26:50,false,"Shawnee Running","5.10","535","00:46:34","164","184","170","184","9:08","7:18","115","143","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:45:33","00:50:46","763","905"
Running,2019-01-14 16:41:07,false,"Shawnee Running","3.00","284","00:27:51","148","178","170","186","9:16","7:23","96","124","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:27:35","00:30:03","781","904"
Running,2019-01-09 16:16:14,false,"Shawnee Running","5.01","481","00:43:19","159","188","172","188","8:39","6:56","105","143","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:51","00:46:12","765","906"
Running,2019-01-08 16:20:22,false,"Shawnee Running","6.01","637","00:52:06","170","192","172","188","8:40","6:51","106","132","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:51:41","00:54:28","762","906"
Running,2019-01-04 16:25:38,false,"Shawnee Running","5.01","518","00:43:49","165","189","172","186","8:45","7:23","119","147","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:27","00:48:54","764","905"
Running,2018-12-22 16:05:02,false,"Shawnee Running","5.01","502","00:43:56","161","187","170","180","8:46","7:46","94","130","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:42","00:45:05","764","906"
Running,2018-12-03 16:20:36,false,"Shawnee Running","5.01","417","00:42:41","144","165","172","186","8:31","6:52","90","131","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:18","00:45:03","764","903"
Running,2018-11-21 13:56:51,false,"Shawnee Running","6.01","594","00:50:49","166","186","172","184","8:28","6:49","117","153","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:50:25","00:54:20","761","906"
Running,2018-11-19 14:53:11,false,"Shawnee Running","6.01","576","00:52:50","160","184","170","190","8:48","6:38","118","144","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:52:20","00:57:11","762","905"
Running,2018-11-14 16:27:39,false,"Shawnee Running","5.01","488","00:43:06","163","183","174","188","8:37","6:39","107","144","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:27","00:46:51","764","905"
Running,2018-11-07 16:19:52,false,"Shawnee Running","5.01","472","00:41:45","162","193","174","188","8:20","6:13","121","149","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:41:24","00:46:15","765","905"
Running,2018-10-31 16:17:44,false,"Shawnee Running","7.01","678","01:00:42","162","180","172","230","8:40","6:28","163","203","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","01:00:09","01:04:52","762","922"
Running,2018-10-29 16:30:29,false,"Shawnee Running","6.01","600","00:51:48","167","182","172","190","8:37","6:58","110","144","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:51:11","00:56:02","761","906"
Running,2018-10-26 16:49:49,false,"Shawnee Running","6.01","577","00:52:04","162","176","172","188","8:40","6:58","89","133","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:51:18","00:56:34","761","908"
Running,2018-10-24 16:13:11,false,"Shawnee Running","5.01","493","00:42:58","165","181","172","182","8:34","7:16","105","149","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:36","00:45:02","763","909"
Running,2018-10-22 16:03:34,false,"Shawnee Running","6.01","609","00:52:52","166","179","170","212","8:48","6:57","119","144","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:52:07","00:57:21","762","905"
Running,2018-10-19 16:38:20,false,"Shawnee Running","6.01","599","00:53:42","162","179","170","194","8:56","6:59","119","145","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:52:44","00:58:27","762","907"
Running,2018-10-17 16:29:56,false,"Shawnee Running","5.01","482","00:43:56","159","181","168","186","8:46","7:00","100","142","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:26","00:48:10","763","905"
Running,2018-10-16 17:36:54,false,"Shawnee Running","6.01","591","00:52:07","163","185","172","188","8:40","7:17","105","134","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:51:29","00:53:58","761","906"
Running,2018-10-15 16:59:00,false,"Shawnee Running","5.01","479","00:42:49","161","183","172","210","8:33","7:23","101","138","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:20","00:45:29","763","905"
Running,2018-10-12 16:18:18,false,"Shawnee Running","6.01","599","00:52:12","165","180","172","186","8:41","7:07","128","151","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:51:34","00:54:37","761","905"
Running,2018-10-08 16:57:20,false,"Running","6.01","635","00:54:27","166","187","168","184","9:04","7:47","--","--","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:53:13","01:01:59","--","--"
Running,2018-10-05 17:09:55,false,"Shawnee Running","7.01","749","01:03:20","168","186","168","186","9:02","6:40","134","143","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","01:02:20","01:10:03","761","905"
Running,2018-10-03 16:54:40,false,"Shawnee Running","5.01","578","00:46:55","172","189","164","176","9:22","7:25","121","147","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:45:54","00:52:04","763","905"
Running,2018-10-01 16:39:22,false,"Shawnee Running","6.01","659","00:54:26","170","190","166","178","9:04","6:49","130","144","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:53:41","00:57:47","761","905"
Running,2018-09-30 11:03:57,false,"Shawnee Running","3.67","351","00:32:16","160","185","162","178","8:47","2:17","42","138","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:31:48","00:33:48","763","910"
Running,2018-09-16 17:41:39,false,"Shawnee Running","6.01","648","00:57:21","165","182","162","218","9:33","7:47","153","187","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:56:38","00:59:39","761","904"
Running,2018-09-12 16:13:58,false,"Shawnee Running","6.01","634","00:53:23","169","187","170","180","8:53","6:57","113","159","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:52:41","00:58:41","762","910"
Running,2018-09-10 16:17:21,false,"Shawnee Running","5.00","524","00:42:57","170","188","168","180","8:35","7:28","189","230","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:41:51","00:47:53","765","909"
Running,2018-09-04 17:01:11,false,"Shawnee Running","6.01","660","00:57:15","167","184","164","186","9:31","7:47","102","133","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:55:59","01:02:16","762","908"
Running,2018-08-31 16:15:12,false,"Shawnee Running","5.00","540","00:45:57","167","186","166","182","9:11","7:07","119","146","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:45:19","00:53:21","763","905"
Running,2018-08-29 16:16:10,false,"Shawnee Running","6.01","628","00:53:49","166","183","170","186","8:57","7:39","103","147","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:52:40","00:58:16","762","908"
Running,2018-08-22 17:12:34,false,"Shawnee Running","8.01","868","01:11:50","170","186","170","212","8:58","7:44","146","183","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","01:11:15","01:14:35","758","905"
Running,2018-08-21 16:28:38,false,"Shawnee Running","5.01","515","00:44:42","165","186","170","186","8:56","6:56","106","144","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:26","00:49:43","764","906"
Running,2018-08-13 16:37:04,false,"Shawnee Running","7.01","769","01:03:51","170","186","170","182","9:07","7:17","132","159","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","01:03:12","01:07:42","762","905"
Running,2018-08-11 09:13:29,false,"Shawnee Running","5.01","548","00:47:18","165","185","164","180","9:26","7:33","109","135","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:46:37","00:52:32","765","905"
Running,2018-08-06 16:29:12,false,"Shawnee Running","4.01","439","00:36:50","168","186","166","182","9:12","7:08","97","122","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:36:09","00:40:27","780","906"
Running,2018-07-30 16:27:58,false,"Shawnee Running","4.03","393","00:36:26","158","175","168","182","9:03","7:03","125","141","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:46","00:40:16","781","919"
Running,2018-07-29 17:36:07,false,"Shawnee Running","7.00","735","01:01:14","170","185","170","180","8:45","7:18","155","193","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","01:00:21","01:04:32","761","905"
Running,2018-07-27 16:53:03,false,"Shawnee Running","6.01","608","00:54:11","164","183","168","182","9:01","7:30","114","151","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:53:03","01:03:09","762","904"
Running,2018-07-25 17:07:52,false,"Shawnee Running","4.01","422","00:36:25","165","186","170","180","9:05","7:13","105","117","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:46","00:40:24","780","908"
Running,2018-07-23 17:41:40,false,"Shawnee Running","5.01","561","00:46:09","170","188","166","182","9:13","6:43","106","145","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:45:07","00:51:59","764","905"
Running,2018-07-20 16:01:58,false,"Shawnee Running","6.01","627","00:53:31","168","187","170","180","8:55","7:44","103","142","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:52:34","01:00:50","761","905"
Running,2018-07-18 16:09:41,false,"Shawnee Running","4.00","445","00:37:28","168","188","166","184","9:22","6:54","123","122","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:36:32","00:44:54","781","908"
Running,2018-07-16 16:46:56,false,"Shawnee Running","5.01","494","00:52:09","0","0","156","180","10:25","7:47","103","143","0.99","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:49:25","00:59:09","764","906"
Running,2018-07-10 16:14:10,false,"Shawnee Running","4.00","421","00:38:59","160","182","160","180","9:44","7:33","83","122","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:37:57","00:45:45","773","905"
Running,2018-07-06 16:31:57,false,"Shawnee Running","4.01","433","00:37:41","166","186","164","180","9:24","7:10","108","132","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:37:01","00:41:39","780","904"
Running,2018-07-03 18:35:27,false,"Shawnee Running","4.01","433","00:36:53","168","189","166","180","9:12","6:58","106","134","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:36:12","00:40:07","780","908"
Running,2018-07-01 16:08:23,false,"Shawnee Running","5.01","495","00:50:13","0","0","156","178","10:02","7:26","102","140","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:49:31","00:53:24","764","906"
Running,2018-06-27 16:32:28,false,"Shawnee Running","3.00","317","00:28:23","162","186","164","178","9:27","5:56","101","134","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:27:49","00:31:02","780","915"
Running,2018-06-25 16:29:43,false,"Shawnee Running","5.00","517","00:44:49","168","187","166","184","8:58","6:50","120","152","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:44:04","00:50:44","763","910"
Running,2018-06-22 16:15:33,false,"Shawnee Running","6.01","583","00:52:40","163","191","170","184","8:46","6:44","106","142","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:51:46","00:56:55","762","906"
Running,2018-06-19 16:26:23,false,"Shawnee Running","6.01","620","00:55:23","165","185","166","180","9:13","6:45","172","181","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:54:23","01:01:48","762","907"
Running,2018-06-13 16:31:45,false,"Shawnee Running","4.01","391","00:34:53","164","183","170","184","8:43","7:16","115","130","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:31","00:39:12","780","907"
Running,2018-06-12 16:52:22,false,"Shawnee Running","5.01","536","00:44:53","171","189","168","180","8:58","7:30","100","145","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:44:03","00:50:17","763","911"
Running,2018-06-10 19:31:53,false,"Shawnee Running","4.01","426","00:35:36","172","187","166","176","8:53","7:28","133","136","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:06","00:37:10","780","906"
Running,2018-06-05 17:42:26,false,"Shawnee Running","5.01","534","00:47:26","167","186","162","180","9:28","7:22","118","147","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:46:23","00:50:57","762","906"
Running,2018-06-04 16:05:53,false,"Shawnee Running","4.01","413","00:35:06","170","185","168","178","8:45","7:36","112","114","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:34","00:38:07","780","907"
Running,2018-05-30 16:13:30,false,"Shawnee Running","4.01","403","00:35:30","167","187","168","184","8:51","6:56","121","121","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:37","00:42:05","780","904"
Running,2018-05-29 16:28:59,false,"Shawnee Running","4.01","420","00:39:13","162","185","158","182","9:47","7:45","112","129","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:38:22","00:42:28","780","904"
Running,2018-05-25 17:10:22,false,"Shawnee Running","6.01","626","00:54:36","170","188","166","208","9:05","6:58","117","150","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:53:55","00:58:26","762","903"
Running,2018-05-25 17:05:59,false,"Running","6.01","538","00:54:20","0","0","0","0","9:02","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-05-25 17:05:59,false,"Running","6.01","538","00:54:20","0","0","0","0","9:02","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-05-25 17:05:59,false,"Running","6.01","538","00:54:20","0","0","0","0","9:02","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-05-25 17:05:59,false,"Running","6.01","538","00:54:20","0","0","0","0","9:02","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-05-25 17:00:27,false,"Shawnee run","6.01","538","00:54:19","0","0","0","0","9:02","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:00:00","00:00:00","--","--"
Running,2018-05-22 16:09:02,false,"Shawnee Running","4.01","404","00:38:07","162","187","162","180","9:30","6:59","124","134","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:37:01","00:42:17","781","905"
Running,2018-05-21 16:55:58,false,"Shawnee Running","5.01","506","00:44:03","172","192","170","180","8:48","7:23","111","139","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:15","00:48:44","763","903"
Running,2018-05-15 16:10:47,false,"Shawnee Running","4.00","384","00:35:05","167","189","170","180","8:46","6:55","116","117","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:17","00:37:49","780","907"
Running,2018-05-14 16:29:20,false,"Shawnee Running","5.01","468","00:42:56","168","188","170","182","8:34","6:10","106","145","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:07","00:47:38","765","908"
Running,2018-05-08 16:05:47,false,"Shawnee Running","4.01","374","00:35:06","166","186","168","180","8:45","7:18","119","116","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:12","00:40:42","780","907"
Running,2018-05-07 16:50:56,false,"Shawnee Running","5.06","500","00:47:38","165","185","162","178","9:24","6:49","121","143","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:46:49","00:51:39","765","905"
Running,2018-05-05 07:33:40,false,"Kansas City Running","3.19","285","00:25:28","171","186","172","180","7:59","7:04","105","94","1.17","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:25:26","00:25:39","830","953"
Running,2018-05-02 16:09:20,false,"Shawnee Running","4.01","374","00:35:44","169","184","166","178","8:55","6:49","109","122","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:58","00:39:12","780","909"
Running,2018-04-30 16:21:43,false,"Shawnee Running","4.01","391","00:35:23","166","184","164","178","8:50","0:29","114","124","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:23","00:39:40","780","904"
Running,2018-04-27 16:47:43,false,"Shawnee Running","4.00","389","00:34:56","165","189","164","180","8:44","6:52","106","133","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:53","00:38:45","780","904"
Running,2018-04-23 16:54:45,false,"Shawnee Running","5.01","500","00:45:33","164","180","166","196","9:05","6:14","102","131","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:45:30","00:49:37","765","902"
Running,2018-04-20 14:36:52,false,"Shawnee Running","5.00","489","00:43:53","164","185","168","182","8:46","6:44","110","150","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:51","00:46:33","765","906"
Running,2018-04-17 16:02:18,false,"Shawnee Running","4.00","376","00:34:28","161","185","170","186","8:37","6:47","97","117","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:28","00:37:35","780","905"
Running,2018-04-16 16:27:49,false,"Shawnee Running","5.01","468","00:42:43","161","188","170","236","8:32","7:05","98","138","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:42","00:46:16","765","903"
Running,2018-04-10 16:38:24,false,"Shawnee Running","5.00","496","00:43:45","166","194","166","192","8:45","6:45","107","141","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:33","00:49:56","765","905"
Running,2018-04-09 16:05:53,false,"Shawnee Running","5.01","494","00:41:59","168","197","170","186","8:23","6:36","108","136","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:41:59","00:45:59","765","905"
Running,2018-04-04 16:10:10,false,"Shawnee Running","6.00","550","00:50:53","157","184","170","184","8:28","6:44","103","132","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:50:51","00:54:56","762","907"
Running,2018-03-30 18:04:55,false,"Shawnee Running","5.00","477","00:42:00","163","185","168","192","8:24","6:38","106","140","1.14","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:00","00:44:30","765","904"
Running,2018-03-27 16:22:38,false,"Shawnee Running","5.01","463","00:41:37","160","190","170","186","8:19","6:35","111","140","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:41:37","00:44:59","765","906"
Running,2018-03-23 16:10:42,false,"Shawnee Running","4.00","360","00:33:32","157","189","170","188","8:22","6:09","131","134","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:33:33","00:38:36","780","905"
